,rownames.result_mat..ind...1..,colnames.result_mat..ind...2..,result_mat.lower.tri.result_mat..
5382,East_day261_18Sep2013_S.png,col62_day208_29October2021_E.png,4.36E-144
5383,North_day105_16Apr2013_E.png,col62_day208_29October2021_E.png,0.002457388
5384,North_day105_16Apr2013_W.png,col62_day208_29October2021_E.png,7.93E-05
5385,North_day134_14May2013_E.png,col62_day208_29October2021_E.png,0.000960067
5386,North_day134_14May2013_W.png,col62_day208_29October2021_E.png,0.012947778
5387,North_day169_18Jun2013_E.png,col62_day208_29October2021_E.png,0.002734971
5388,North_day169_18Jun2013_W.png,col62_day208_29October2021_E.png,0.181878532
5389,North_day197_16July2013_E.png,col62_day208_29October2021_E.png,1.48E-06
5390,North_day197_16July2013_W.png,col62_day208_29October2021_E.png,2.37E-08
5391,North_day224_13Aug2013_E.png,col62_day208_29October2021_E.png,0.61456987
5392,North_day224_13Aug2013_W.png,col62_day208_29October2021_E.png,0.42290898
5393,North_day261_18Sep2013_E.png,col62_day208_29October2021_E.png,8.11E-14
5394,North_day261_18Sep2013_W.png,col62_day208_29October2021_E.png,6.37E-07
5395,Office_day105_16Apr2013_E.png,col62_day208_29October2021_E.png,1.37E-280
5396,Office_day105_16Apr2013_W.png,col62_day208_29October2021_E.png,4.29E-292
5397,Office_day134_14May2013_E.png,col62_day208_29October2021_E.png,2.69E-180
5398,Office_day134_14May2013_W.png,col62_day208_29October2021_E.png,2.66E-159
5399,Office_day169_18Jun2013_E.png,col62_day208_29October2021_E.png,2.44E-33
5400,Office_day169_18Jun2013_W.png,col62_day208_29October2021_E.png,1.90E-44
5401,Office_day197_16July2013_E.png,col62_day208_29October2021_E.png,1.67E-66
5402,Office_day197_16July2013_W.png,col62_day208_29October2021_E.png,8.64E-79
5403,Office_day224_13Aug2013_E.png,col62_day208_29October2021_E.png,2.73E-94
5404,Office_day224_13Aug2013_W.png,col62_day208_29October2021_E.png,1.78E-58
5405,Office_day261_18Sep2013_E.png,col62_day208_29October2021_E.png,3.28E-137
5406,Office_day261_18Sep2013_W.png,col62_day208_29October2021_E.png,6.94E-73
5407,South_day105_16Apr2013_E.png,col62_day208_29October2021_E.png,1.43E-203
5408,South_day105_16Apr2013_W.png,col62_day208_29October2021_E.png,3.66E-214
5409,South_day134_14May2013_E.png,col62_day208_29October2021_E.png,3.84E-215
5410,South_day134_14May2013_W.png,col62_day208_29October2021_E.png,1.29E-218
5411,South_day169_18Jun2013_E.png,col62_day208_29October2021_E.png,7.81E-225
5412,South_day169_18Jun2013_W.png,col62_day208_29October2021_E.png,1.71E-221
5413,South_day197_16July2013_E.png,col62_day208_29October2021_E.png,8.83E-68
5414,South_day197_16July2013_W.png,col62_day208_29October2021_E.png,6.01E-114
5415,South_day224_13Aug2013_E.png,col62_day208_29October2021_E.png,0
5416,South_day224_13Aug2013_W.png,col62_day208_29October2021_E.png,0
5417,South_day261_18Sep2013_E.png,col62_day208_29October2021_E.png,6.82E-295
5418,South_day261_18Sep2013_W.png,col62_day208_29October2021_E.png,0
5419,col62_day221_11November2021_E.png,col62_day208_29October2021_W.png,3.52E-05
5420,col62_day221_11November2021_W.png,col62_day208_29October2021_W.png,0.767911646
5421,col62_day229_19November2021_E.png,col62_day208_29October2021_W.png,2.78E-08
5422,col62_day229_19November2021_W.png,col62_day208_29October2021_W.png,0.622223649
5423,col62_day241_01December2021_E.png,col62_day208_29October2021_W.png,3.96E-11
5424,col62_day241_01December2021_W.png,col62_day208_29October2021_W.png,0.497450628
5425,col76_day10_14apr2021_E.png,col62_day208_29October2021_W.png,0
5426,col76_day10_14apr2021_W.png,col62_day208_29October2021_W.png,0
5427,col76_day100_13July2021_E.png,col62_day208_29October2021_W.png,3.58E-09
5428,col76_day100_13July2021_W.png,col62_day208_29October2021_W.png,7.37E-13
5429,col76_day101_14July2021_E.png,col62_day208_29October2021_W.png,6.57E-09
5430,col76_day101_14July2021_W.png,col62_day208_29October2021_W.png,4.05E-15
5431,col76_day110_23July2021_E.png,col62_day208_29October2021_W.png,0.031326588
5432,col76_day110_23July2021_W.png,col62_day208_29October2021_W.png,9.67E-11
5433,col76_day120_02August2021_E.png,col62_day208_29October2021_W.png,4.58E-14
5434,col76_day120_02August2021_W.png,col62_day208_29October2021_W.png,2.61E-37
5435,col76_day129_11August2021_E.png,col62_day208_29October2021_W.png,1.10E-05
5436,col76_day129_11August2021_W.png,col62_day208_29October2021_W.png,8.91E-17
5437,col76_day141_23August2021_E.png,col62_day208_29October2021_W.png,0.00036326
5438,col76_day141_23August2021_W.png,col62_day208_29October2021_W.png,5.32E-19
5439,col76_day20_24apr2021_E.png,col62_day208_29October2021_W.png,1.27E-207
5440,col76_day20_24apr2021_W.png,col62_day208_29October2021_W.png,1.19E-215
5441,col76_day32_6may2021_E.png,col62_day208_29October2021_W.png,5.73E-210
5442,col76_day32_6may2021_W.png,col62_day208_29October2021_W.png,8.04E-207
5443,col76_day40_14may2021_E.png,col62_day208_29October2021_W.png,4.04E-239
5444,col76_day40_14may2021_W.png,col62_day208_29October2021_W.png,3.54E-234
5445,col76_day50_24may2021_E.png,col62_day208_29October2021_W.png,5.89E-161
5446,col76_day50_24may2021_W.png,col62_day208_29October2021_W.png,2.06E-172
5447,col76_day60_03June2021_E.png,col62_day208_29October2021_W.png,6.75E-108
5448,col76_day60_03June2021_W.png,col62_day208_29October2021_W.png,6.31E-87
5449,col76_day71_14June2021_E.png,col62_day208_29October2021_W.png,2.11E-22
5450,col76_day71_14June2021_W.png,col62_day208_29October2021_W.png,2.40E-49
5451,col76_day81_24June2021_E.png,col62_day208_29October2021_W.png,6.32E-10
5452,col76_day81_24June2021_W.png,col62_day208_29October2021_W.png,8.26E-19
5453,col76_day89_02July2021_E.png,col62_day208_29October2021_W.png,1.76E-14
5454,col76_day89_02July2021_W.png,col62_day208_29October2021_W.png,7.29E-16
5455,col77_day151_02September2021_E.png,col62_day208_29October2021_W.png,1.82E-22
5456,col77_day151_02September2021_W.png,col62_day208_29October2021_W.png,2.76E-46
5457,col77_day159_10September2021_E.png,col62_day208_29October2021_W.png,2.67E-46
5458,col77_day159_10September2021_W.png,col62_day208_29October2021_W.png,1.02E-57
5459,col77_day170_21September2021_E.png,col62_day208_29October2021_W.png,4.26E-31
5460,col77_day170_21September2021_W.png,col62_day208_29October2021_W.png,2.51E-27
5461,col77_day180_1October2021_E.png,col62_day208_29October2021_W.png,1.73E-32
5462,col77_day180_1October2021_W.png,col62_day208_29October2021_W.png,6.12E-19
5463,col77_day190_11October2021_E.png,col62_day208_29October2021_W.png,2.09E-20
5464,col77_day190_11October2021_W.png,col62_day208_29October2021_W.png,8.78E-25
5465,col77_day200_21October2021_E.png,col62_day208_29October2021_W.png,3.42E-62
5466,col77_day200_21October2021_W.png,col62_day208_29October2021_W.png,4.06E-60
5467,col77_day208_29October2021_E.png,col62_day208_29October2021_W.png,2.31E-48
5468,col77_day208_29October2021_W.png,col62_day208_29October2021_W.png,1.29E-70
5469,col77_day221_11November2021_E.png,col62_day208_29October2021_W.png,1.03E-74
5470,col77_day221_11November2021_W.png,col62_day208_29October2021_W.png,1.58E-112
5471,col77_day229_19November2021_E.png,col62_day208_29October2021_W.png,9.44E-74
5472,col77_day229_19November2021_W.png,col62_day208_29October2021_W.png,2.54E-99
5473,col77_day241_01December2021_E.png,col62_day208_29October2021_W.png,3.32E-47
5474,col77_day241_01December2021_W.png,col62_day208_29October2021_W.png,1.39E-93
5475,East_day105_16Apr2013_N.png,col62_day208_29October2021_W.png,1.93E-113
5476,East_day105_16Apr2013_S.png,col62_day208_29October2021_W.png,2.62E-104
5477,East_day134_14May2013_N.png,col62_day208_29October2021_W.png,7.98E-100
5478,East_day134_14May2013_S.png,col62_day208_29October2021_W.png,7.85E-120
5479,East_day169_18Jun2013_N.png,col62_day208_29October2021_W.png,1.27E-08
5480,East_day169_18Jun2013_S.png,col62_day208_29October2021_W.png,2.68E-31
5481,East_day197_16July2013_N.png,col62_day208_29October2021_W.png,2.90E-65
5482,East_day197_16July2013_S.png,col62_day208_29October2021_W.png,1.41E-108
5483,East_day224_13Aug2013_N.png,col62_day208_29October2021_W.png,1.17E-125
5484,East_day224_13Aug2013_S.png,col62_day208_29October2021_W.png,4.38E-149
5485,East_day261_18Sep2013_N.png,col62_day208_29October2021_W.png,1.13E-18
5486,East_day261_18Sep2013_S.png,col62_day208_29October2021_W.png,4.13E-127
5487,North_day105_16Apr2013_E.png,col62_day208_29October2021_W.png,5.81E-09
5488,North_day105_16Apr2013_W.png,col62_day208_29October2021_W.png,2.04E-11
5489,North_day134_14May2013_E.png,col62_day208_29October2021_W.png,4.26E-10
5490,North_day134_14May2013_W.png,col62_day208_29October2021_W.png,9.20E-09
5491,North_day169_18Jun2013_E.png,col62_day208_29October2021_W.png,1.41E-09
5492,North_day169_18Jun2013_W.png,col62_day208_29October2021_W.png,6.62E-07
5493,North_day197_16July2013_E.png,col62_day208_29October2021_W.png,5.69E-17
5494,North_day197_16July2013_W.png,col62_day208_29October2021_W.png,5.36E-19
5495,North_day224_13Aug2013_E.png,col62_day208_29October2021_W.png,2.62E-05
5496,North_day224_13Aug2013_W.png,col62_day208_29October2021_W.png,1.76E-05
5497,North_day261_18Sep2013_E.png,col62_day208_29October2021_W.png,2.25E-25
5498,North_day261_18Sep2013_W.png,col62_day208_29October2021_W.png,6.47E-16
5499,Office_day105_16Apr2013_E.png,col62_day208_29October2021_W.png,8.62E-306
5500,Office_day105_16Apr2013_W.png,col62_day208_29October2021_W.png,1.79630411252377e-318
5501,Office_day134_14May2013_E.png,col62_day208_29October2021_W.png,1.81E-214
5502,Office_day134_14May2013_W.png,col62_day208_29October2021_W.png,3.06E-193
5503,Office_day169_18Jun2013_E.png,col62_day208_29October2021_W.png,5.01E-47
5504,Office_day169_18Jun2013_W.png,col62_day208_29October2021_W.png,1.21E-59
5505,Office_day197_16July2013_E.png,col62_day208_29October2021_W.png,3.05E-95
5506,Office_day197_16July2013_W.png,col62_day208_29October2021_W.png,4.20E-109
5507,Office_day224_13Aug2013_E.png,col62_day208_29October2021_W.png,2.65E-92
5508,Office_day224_13Aug2013_W.png,col62_day208_29October2021_W.png,1.43E-65
5509,Office_day261_18Sep2013_E.png,col62_day208_29October2021_W.png,3.18E-127
5510,Office_day261_18Sep2013_W.png,col62_day208_29October2021_W.png,4.73E-68
5511,South_day105_16Apr2013_E.png,col62_day208_29October2021_W.png,7.14E-222
5512,South_day105_16Apr2013_W.png,col62_day208_29October2021_W.png,1.42E-232
5513,South_day134_14May2013_E.png,col62_day208_29October2021_W.png,2.02E-235
5514,South_day134_14May2013_W.png,col62_day208_29October2021_W.png,1.15E-238
5515,South_day169_18Jun2013_E.png,col62_day208_29October2021_W.png,2.62E-255
5516,South_day169_18Jun2013_W.png,col62_day208_29October2021_W.png,1.11E-251
5517,South_day197_16July2013_E.png,col62_day208_29October2021_W.png,1.32E-97
5518,South_day197_16July2013_W.png,col62_day208_29October2021_W.png,1.12E-150
5519,South_day224_13Aug2013_E.png,col62_day208_29October2021_W.png,0
5520,South_day224_13Aug2013_W.png,col62_day208_29October2021_W.png,0
5521,South_day261_18Sep2013_E.png,col62_day208_29October2021_W.png,7.43E-282
5522,South_day261_18Sep2013_W.png,col62_day208_29October2021_W.png,0
5523,col62_day221_11November2021_W.png,col62_day221_11November2021_E.png,0.000627273
5524,col62_day229_19November2021_E.png,col62_day221_11November2021_E.png,0.010781823
5525,col62_day229_19November2021_W.png,col62_day221_11November2021_E.png,3.12E-06
5526,col62_day241_01December2021_E.png,col62_day221_11November2021_E.png,0.001179109
5527,col62_day241_01December2021_W.png,col62_day221_11November2021_E.png,0.001276618
5528,col76_day10_14apr2021_E.png,col62_day221_11November2021_E.png,0
5529,col76_day10_14apr2021_W.png,col62_day221_11November2021_E.png,0
5530,col76_day100_13July2021_E.png,col62_day221_11November2021_E.png,0.000155977
5531,col76_day100_13July2021_W.png,col62_day221_11November2021_E.png,6.54E-07
5532,col76_day101_14July2021_E.png,col62_day221_11November2021_E.png,5.39E-07
5533,col76_day101_14July2021_W.png,col62_day221_11November2021_E.png,1.70E-15
5534,col76_day110_23July2021_E.png,col62_day221_11November2021_E.png,4.85E-05
5535,col76_day110_23July2021_W.png,col62_day221_11November2021_E.png,4.99E-15
5536,col76_day120_02August2021_E.png,col62_day221_11November2021_E.png,3.31E-29
5537,col76_day120_02August2021_W.png,col62_day221_11November2021_E.png,2.33E-56
5538,col76_day129_11August2021_E.png,col62_day221_11November2021_E.png,6.30E-18
5539,col76_day129_11August2021_W.png,col62_day221_11November2021_E.png,2.19E-30
5540,col76_day141_23August2021_E.png,col62_day221_11November2021_E.png,1.53E-11
5541,col76_day141_23August2021_W.png,col62_day221_11November2021_E.png,4.15E-31
5542,col76_day20_24apr2021_E.png,col62_day221_11November2021_E.png,1.10E-159
5543,col76_day20_24apr2021_W.png,col62_day221_11November2021_E.png,1.82E-168
5544,col76_day32_6may2021_E.png,col62_day221_11November2021_E.png,4.24E-163
5545,col76_day32_6may2021_W.png,col62_day221_11November2021_E.png,5.00E-162
5546,col76_day40_14may2021_E.png,col62_day221_11November2021_E.png,2.99E-192
5547,col76_day40_14may2021_W.png,col62_day221_11November2021_E.png,1.60E-190
5548,col76_day50_24may2021_E.png,col62_day221_11November2021_E.png,2.56E-124
5549,col76_day50_24may2021_W.png,col62_day221_11November2021_E.png,1.20E-136
5550,col76_day60_03June2021_E.png,col62_day221_11November2021_E.png,2.03E-80
5551,col76_day60_03June2021_W.png,col62_day221_11November2021_E.png,5.06E-65
5552,col76_day71_14June2021_E.png,col62_day221_11November2021_E.png,1.84E-09
5553,col76_day71_14June2021_W.png,col62_day221_11November2021_E.png,3.86E-30
5554,col76_day81_24June2021_E.png,col62_day221_11November2021_E.png,5.72E-06
5555,col76_day81_24June2021_W.png,col62_day221_11November2021_E.png,2.12E-10
5556,col76_day89_02July2021_E.png,col62_day221_11November2021_E.png,1.33E-07
5557,col76_day89_02July2021_W.png,col62_day221_11November2021_E.png,1.47E-11
5558,col77_day151_02September2021_E.png,col62_day221_11November2021_E.png,4.29E-31
5559,col77_day151_02September2021_W.png,col62_day221_11November2021_E.png,8.68E-62
5560,col77_day159_10September2021_E.png,col62_day221_11November2021_E.png,1.99E-39
5561,col77_day159_10September2021_W.png,col62_day221_11November2021_E.png,2.21E-51
5562,col77_day170_21September2021_E.png,col62_day221_11November2021_E.png,5.60E-19
5563,col77_day170_21September2021_W.png,col62_day221_11November2021_E.png,4.22E-19
5564,col77_day180_1October2021_E.png,col62_day221_11November2021_E.png,8.88E-25
5565,col77_day180_1October2021_W.png,col62_day221_11November2021_E.png,3.97E-16
5566,col77_day190_11October2021_E.png,col62_day221_11November2021_E.png,8.62E-15
5567,col77_day190_11October2021_W.png,col62_day221_11November2021_E.png,4.13E-22
5568,col77_day200_21October2021_E.png,col62_day221_11November2021_E.png,5.66E-77
5569,col77_day200_21October2021_W.png,col62_day221_11November2021_E.png,9.92E-75
5570,col77_day208_29October2021_E.png,col62_day221_11November2021_E.png,1.43E-56
5571,col77_day208_29October2021_W.png,col62_day221_11November2021_E.png,9.78E-88
5572,col77_day221_11November2021_E.png,col62_day221_11November2021_E.png,1.11E-89
5573,col77_day221_11November2021_W.png,col62_day221_11November2021_E.png,2.17E-132
5574,col77_day229_19November2021_E.png,col62_day221_11November2021_E.png,2.15E-87
5575,col77_day229_19November2021_W.png,col62_day221_11November2021_E.png,1.42E-119
5576,col77_day241_01December2021_E.png,col62_day221_11November2021_E.png,7.57E-56
5577,col77_day241_01December2021_W.png,col62_day221_11November2021_E.png,1.73E-106
5578,East_day105_16Apr2013_N.png,col62_day221_11November2021_E.png,9.86E-122
5579,East_day105_16Apr2013_S.png,col62_day221_11November2021_E.png,2.04E-111
5580,East_day134_14May2013_N.png,col62_day221_11November2021_E.png,2.24E-78
5581,East_day134_14May2013_S.png,col62_day221_11November2021_E.png,1.19E-96
5582,East_day169_18Jun2013_N.png,col62_day221_11November2021_E.png,0.137330674
5583,East_day169_18Jun2013_S.png,col62_day221_11November2021_E.png,4.27E-13
5584,East_day197_16July2013_N.png,col62_day221_11November2021_E.png,3.60E-74
5585,East_day197_16July2013_S.png,col62_day221_11November2021_E.png,1.79E-115
5586,East_day224_13Aug2013_N.png,col62_day221_11November2021_E.png,3.36E-99
5587,East_day224_13Aug2013_S.png,col62_day221_11November2021_E.png,1.85E-126
5588,East_day261_18Sep2013_N.png,col62_day221_11November2021_E.png,2.32E-08
5589,East_day261_18Sep2013_S.png,col62_day221_11November2021_E.png,2.02E-114
5590,North_day105_16Apr2013_E.png,col62_day221_11November2021_E.png,1.62E-10
5591,North_day105_16Apr2013_W.png,col62_day221_11November2021_E.png,4.72E-13
5592,North_day134_14May2013_E.png,col62_day221_11November2021_E.png,3.95E-11
5593,North_day134_14May2013_W.png,col62_day221_11November2021_E.png,1.74E-08
5594,North_day169_18Jun2013_E.png,col62_day221_11November2021_E.png,4.59E-10
5595,North_day169_18Jun2013_W.png,col62_day221_11November2021_E.png,2.31E-05
5596,North_day197_16July2013_E.png,col62_day221_11November2021_E.png,1.72E-13
5597,North_day197_16July2013_W.png,col62_day221_11November2021_E.png,1.46E-16
5598,North_day224_13Aug2013_E.png,col62_day221_11November2021_E.png,0.001345606
5599,North_day224_13Aug2013_W.png,col62_day221_11November2021_E.png,0.00010775
5600,North_day261_18Sep2013_E.png,col62_day221_11November2021_E.png,5.70E-25
5601,North_day261_18Sep2013_W.png,col62_day221_11November2021_E.png,2.28E-15
5602,Office_day105_16Apr2013_E.png,col62_day221_11November2021_E.png,0
5603,Office_day105_16Apr2013_W.png,col62_day221_11November2021_E.png,0
5604,Office_day134_14May2013_E.png,col62_day221_11November2021_E.png,1.31E-210
5605,Office_day134_14May2013_W.png,col62_day221_11November2021_E.png,7.27E-187
5606,Office_day169_18Jun2013_E.png,col62_day221_11November2021_E.png,1.66E-49
5607,Office_day169_18Jun2013_W.png,col62_day221_11November2021_E.png,5.71E-63
5608,Office_day197_16July2013_E.png,col62_day221_11November2021_E.png,7.34E-77
5609,Office_day197_16July2013_W.png,col62_day221_11November2021_E.png,7.98E-91
5610,Office_day224_13Aug2013_E.png,col62_day221_11November2021_E.png,5.12E-69
5611,Office_day224_13Aug2013_W.png,col62_day221_11November2021_E.png,4.51E-40
5612,Office_day261_18Sep2013_E.png,col62_day221_11November2021_E.png,3.71E-108
5613,Office_day261_18Sep2013_W.png,col62_day221_11November2021_E.png,4.83E-52
5614,South_day105_16Apr2013_E.png,col62_day221_11November2021_E.png,1.76E-244
5615,South_day105_16Apr2013_W.png,col62_day221_11November2021_E.png,3.07E-256
5616,South_day134_14May2013_E.png,col62_day221_11November2021_E.png,4.21E-257
5617,South_day134_14May2013_W.png,col62_day221_11November2021_E.png,4.86E-261
5618,South_day169_18Jun2013_E.png,col62_day221_11November2021_E.png,4.38E-262
5619,South_day169_18Jun2013_W.png,col62_day221_11November2021_E.png,1.42E-258
5620,South_day197_16July2013_E.png,col62_day221_11November2021_E.png,5.69E-74
5621,South_day197_16July2013_W.png,col62_day221_11November2021_E.png,4.83E-118
5622,South_day224_13Aug2013_E.png,col62_day221_11November2021_E.png,0
5623,South_day224_13Aug2013_W.png,col62_day221_11November2021_E.png,0
5624,South_day261_18Sep2013_E.png,col62_day221_11November2021_E.png,4.67E-252
5625,South_day261_18Sep2013_W.png,col62_day221_11November2021_E.png,0
5626,col62_day229_19November2021_E.png,col62_day221_11November2021_W.png,3.25E-06
5627,col62_day229_19November2021_W.png,col62_day221_11November2021_W.png,0.270949073
5628,col62_day241_01December2021_E.png,col62_day221_11November2021_W.png,1.28E-08
5629,col62_day241_01December2021_W.png,col62_day221_11November2021_W.png,0.579350889
5630,col76_day10_14apr2021_E.png,col62_day221_11November2021_W.png,0
5631,col76_day10_14apr2021_W.png,col62_day221_11November2021_W.png,0
5632,col76_day100_13July2021_E.png,col62_day221_11November2021_W.png,8.61E-08
5633,col76_day100_13July2021_W.png,col62_day221_11November2021_W.png,3.58E-11
5634,col76_day101_14July2021_E.png,col62_day221_11November2021_W.png,2.44E-08
5635,col76_day101_14July2021_W.png,col62_day221_11November2021_W.png,2.94E-15
5636,col76_day110_23July2021_E.png,col62_day221_11November2021_W.png,0.014287982
5637,col76_day110_23July2021_W.png,col62_day221_11November2021_W.png,8.66E-12
5638,col76_day120_02August2021_E.png,col62_day221_11November2021_W.png,6.53E-17
5639,col76_day120_02August2021_W.png,col62_day221_11November2021_W.png,1.01E-41
5640,col76_day129_11August2021_E.png,col62_day221_11November2021_W.png,1.95E-07
5641,col76_day129_11August2021_W.png,col62_day221_11November2021_W.png,1.61E-19
5642,col76_day141_23August2021_E.png,col62_day221_11November2021_W.png,3.92E-05
5643,col76_day141_23August2021_W.png,col62_day221_11November2021_W.png,1.96E-21
5644,col76_day20_24apr2021_E.png,col62_day221_11November2021_W.png,7.98E-198
5645,col76_day20_24apr2021_W.png,col62_day221_11November2021_W.png,6.55E-207
5646,col76_day32_6may2021_E.png,col62_day221_11November2021_W.png,9.44E-201
5647,col76_day32_6may2021_W.png,col62_day221_11November2021_W.png,2.28E-198
5648,col76_day40_14may2021_E.png,col62_day221_11November2021_W.png,1.14E-229
5649,col76_day40_14may2021_W.png,col62_day221_11November2021_W.png,5.42E-226
5650,col76_day50_24may2021_E.png,col62_day221_11November2021_W.png,4.18E-154
5651,col76_day50_24may2021_W.png,col62_day221_11November2021_W.png,4.03E-165
5652,col76_day60_03June2021_E.png,col62_day221_11November2021_W.png,1.74E-100
5653,col76_day60_03June2021_W.png,col62_day221_11November2021_W.png,1.69E-81
5654,col76_day71_14June2021_E.png,col62_day221_11November2021_W.png,4.03E-19
5655,col76_day71_14June2021_W.png,col62_day221_11November2021_W.png,1.63E-44
5656,col76_day81_24June2021_E.png,col62_day221_11November2021_W.png,3.23E-09
5657,col76_day81_24June2021_W.png,col62_day221_11November2021_W.png,4.36E-17
5658,col76_day89_02July2021_E.png,col62_day221_11November2021_W.png,3.10E-13
5659,col76_day89_02July2021_W.png,col62_day221_11November2021_W.png,1.19E-14
5660,col77_day151_02September2021_E.png,col62_day221_11November2021_W.png,9.08E-25
5661,col77_day151_02September2021_W.png,col62_day221_11November2021_W.png,2.41E-50
5662,col77_day159_10September2021_E.png,col62_day221_11November2021_W.png,3.37E-46
5663,col77_day159_10September2021_W.png,col62_day221_11November2021_W.png,3.87E-58
5664,col77_day170_21September2021_E.png,col62_day221_11November2021_W.png,1.02E-28
5665,col77_day170_21September2021_W.png,col62_day221_11November2021_W.png,9.52E-26
5666,col77_day180_1October2021_E.png,col62_day221_11November2021_W.png,2.80E-32
5667,col77_day180_1October2021_W.png,col62_day221_11November2021_W.png,5.40E-19
5668,col77_day190_11October2021_E.png,col62_day221_11November2021_W.png,2.82E-19
5669,col77_day190_11October2021_W.png,col62_day221_11November2021_W.png,2.87E-24
5670,col77_day200_21October2021_E.png,col62_day221_11November2021_W.png,1.52E-66
5671,col77_day200_21October2021_W.png,col62_day221_11November2021_W.png,3.95E-64
5672,col77_day208_29October2021_E.png,col62_day221_11November2021_W.png,4.11E-51
5673,col77_day208_29October2021_W.png,col62_day221_11November2021_W.png,2.91E-75
5674,col77_day221_11November2021_E.png,col62_day221_11November2021_W.png,3.23E-79
5675,col77_day221_11November2021_W.png,col62_day221_11November2021_W.png,6.15E-118
5676,col77_day229_19November2021_E.png,col62_day221_11November2021_W.png,4.20E-78
5677,col77_day229_19November2021_W.png,col62_day221_11November2021_W.png,9.16E-105
5678,col77_day241_01December2021_E.png,col62_day221_11November2021_W.png,5.70E-50
5679,col77_day241_01December2021_W.png,col62_day221_11November2021_W.png,4.42E-98
5680,East_day105_16Apr2013_N.png,col62_day221_11November2021_W.png,6.59E-117
5681,East_day105_16Apr2013_S.png,col62_day221_11November2021_W.png,1.46E-107
5682,East_day134_14May2013_N.png,col62_day221_11November2021_W.png,2.01E-98
5683,East_day134_14May2013_S.png,col62_day221_11November2021_W.png,1.81E-118
5684,East_day169_18Jun2013_N.png,col62_day221_11November2021_W.png,5.04E-07
5685,East_day169_18Jun2013_S.png,col62_day221_11November2021_W.png,4.69E-29
5686,East_day197_16July2013_N.png,col62_day221_11November2021_W.png,4.01E-69
5687,East_day197_16July2013_S.png,col62_day221_11November2021_W.png,7.63E-113
5688,East_day224_13Aug2013_N.png,col62_day221_11November2021_W.png,4.29E-117
5689,East_day224_13Aug2013_S.png,col62_day221_11November2021_W.png,4.24E-140
5690,East_day261_18Sep2013_N.png,col62_day221_11November2021_W.png,1.21E-16
5691,East_day261_18Sep2013_S.png,col62_day221_11November2021_W.png,8.95E-121
5692,North_day105_16Apr2013_E.png,col62_day221_11November2021_W.png,1.75E-09
5693,North_day105_16Apr2013_W.png,col62_day221_11November2021_W.png,4.45E-12
5694,North_day134_14May2013_E.png,col62_day221_11November2021_W.png,1.41E-10
5695,North_day134_14May2013_W.png,col62_day221_11November2021_W.png,6.58E-09
5696,North_day169_18Jun2013_E.png,col62_day221_11November2021_W.png,6.45E-10
5697,North_day169_18Jun2013_W.png,col62_day221_11November2021_W.png,1.07E-06
5698,North_day197_16July2013_E.png,col62_day221_11November2021_W.png,6.27E-17
5699,North_day197_16July2013_W.png,col62_day221_11November2021_W.png,3.40E-19
5700,North_day224_13Aug2013_E.png,col62_day221_11November2021_W.png,6.24E-05
5701,North_day224_13Aug2013_W.png,col62_day221_11November2021_W.png,2.60E-05
5702,North_day261_18Sep2013_E.png,col62_day221_11November2021_W.png,3.92E-26
5703,North_day261_18Sep2013_W.png,col62_day221_11November2021_W.png,2.39E-16
5704,Office_day105_16Apr2013_E.png,col62_day221_11November2021_W.png,8.90224085866399e-312
5705,Office_day105_16Apr2013_W.png,col62_day221_11November2021_W.png,0
5706,Office_day134_14May2013_E.png,col62_day221_11November2021_W.png,5.81E-217
5707,Office_day134_14May2013_W.png,col62_day221_11November2021_W.png,3.09E-195
5708,Office_day169_18Jun2013_E.png,col62_day221_11November2021_W.png,9.66E-49
5709,Office_day169_18Jun2013_W.png,col62_day221_11November2021_W.png,1.01E-61
5710,Office_day197_16July2013_E.png,col62_day221_11November2021_W.png,9.97E-95
5711,Office_day197_16July2013_W.png,col62_day221_11November2021_W.png,1.26E-108
5712,Office_day224_13Aug2013_E.png,col62_day221_11November2021_W.png,3.62E-85
5713,Office_day224_13Aug2013_W.png,col62_day221_11November2021_W.png,1.24E-59
5714,Office_day261_18Sep2013_E.png,col62_day221_11November2021_W.png,1.21E-119
5715,Office_day261_18Sep2013_W.png,col62_day221_11November2021_W.png,1.21E-62
5716,South_day105_16Apr2013_E.png,col62_day221_11November2021_W.png,1.38E-227
5717,South_day105_16Apr2013_W.png,col62_day221_11November2021_W.png,1.80E-238
5718,South_day134_14May2013_E.png,col62_day221_11November2021_W.png,4.20E-241
5719,South_day134_14May2013_W.png,col62_day221_11November2021_W.png,1.89E-244
5720,South_day169_18Jun2013_E.png,col62_day221_11November2021_W.png,2.87E-259
5721,South_day169_18Jun2013_W.png,col62_day221_11November2021_W.png,1.22E-255
5722,South_day197_16July2013_E.png,col62_day221_11November2021_W.png,3.48E-96
5723,South_day197_16July2013_W.png,col62_day221_11November2021_W.png,2.64E-148
5724,South_day224_13Aug2013_E.png,col62_day221_11November2021_W.png,0
5725,South_day224_13Aug2013_W.png,col62_day221_11November2021_W.png,0
5726,South_day261_18Sep2013_E.png,col62_day221_11November2021_W.png,2.93E-269
5727,South_day261_18Sep2013_W.png,col62_day221_11November2021_W.png,0
5728,col62_day229_19November2021_W.png,col62_day229_19November2021_E.png,4.88E-11
5729,col62_day241_01December2021_E.png,col62_day229_19November2021_E.png,0.773059006
